Time (ms)	LowV Voltage (V)	LowV Current (I)	Fiducial Sensor (V)	Pressure Vessel Pressure (psi)	Flow Sensor (V)	Fairing Temperature (F)	Reservoir Temperature (F)	Right Hall Effect (V)	Left Hall Effect (V)	Tank PT (psig)	Right Clamp PT (psig)	Left Clamp PT (psig)	Brake PT (psig)	Cooling PT (V)	Displacement (ft)	Velocity (ft/s)	x acceleration (g)	IMU Pressure (psia)	IMU Temperature (F)	Max Cell Voltage (V)	Max Cell ID (#)	Min Cell Voltage (V)	Min Cell ID (#)	State of Charge (%)	Average Voltage (V)	Voltage Delta (V)	Pack Current (I)	Pack Voltage (V)	Max Resistance (Ohm)	Min Resistance (Ohm)	Average Resistance (Ohm)	Resistance Delta (Ohm)	Highest Temperature (F)	BMSStatus.isFault	BMSStatus.isolation	Motor Velocity	Motor Temperature	Controller Temperature	Motor DC Voltage	Motor Error Code	motorStatus.isReady	motorStatus.isOn	motorStatus.isOperEn	motorStatus.isFault	motorStatus.isVoltEn	motorStatus.targetReached	motorStatus.isWarning	isAlive	motorControllerState	State	Pod Power	Dump Valve	Brakes	Clamp	Pump	HighSide	Precharge	Drive	Throttle	Pump	AO2	AO3
345390.000000	26.503050	-54.662971	2.000000	-18.241898	0.002247	-439.363015	-443.873832	2.920808	3.812664	-1291.500918	23.034009	22.302168	22.194831	5.326454	-20455.148133	-0.050418	0.000311	14.673754	89.244105	4.044100	6.000000	4.034100	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000
345490.000000	26.511289	-54.745064	2.000000	-18.297816	-0.001037	-434.178168	-437.444622	2.923764	3.820873	-1286.309986	22.898123	22.673692	22.117494	5.314961	-20495.280092	-0.050424	-0.000245	14.673029	89.244675	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000
345590.000000	26.502020	-54.695808	2.000000	-18.379378	-0.015485	-439.674106	-443.459044	2.927047	3.804455	-1291.049532	24.019989	22.897833	21.785436	5.277855	-20535.457629	-0.050412	0.000504	14.673319	89.243418	4.044100	6.000000	4.033900	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000
345690.000000	26.526737	-54.556251	2.000000	-18.236682	0.000276	-440.451833	-444.703408	2.920808	3.824157	-1286.987064	23.014783	22.741562	22.458584	5.337291	-20580.149510	-0.050375	0.000045	14.673464	89.243586	4.044100	6.000000	4.033900	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000
345790.000000	26.509229	-54.802529	2.000000	-18.323024	-0.019426	-444.340468	-446.051468	2.919823	3.814963	-1286.084293	24.468561	24.146551	23.717205	5.338932	-20620.417952	-0.050284	-0.000079	14.673609	89.247888	4.044000	6.000000	4.034000	33.000000	78.000000	4.041000	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000
345890.000000	26.509229	-54.654762	2.000000	-18.354896	-0.012202	-438.637137	-441.955439	2.932630	3.823500	-1290.372454	24.068633	22.946478	22.029238	5.286065	-20665.213619	-0.050291	-0.000202	14.673464	89.253515	4.044100	6.000000	4.034000	33.000000	78.000000	4.041000	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000
345990.000000	26.507169	-54.777901	2.000000	-18.290863	0.001918	-434.385562	-438.014955	2.922122	3.816604	-1288.341220	22.761078	22.556163	22.234153	5.319230	-20705.575767	-0.050332	0.000004	14.673464	89.256008	4.044300	6.000000	4.034100	33.000000	78.000000	4.041000	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000
346090.000000	26.495841	-54.868203	2.000000	-18.404151	-0.022710	-437.392773	-438.948228	2.929018	3.819560	-1284.955830	24.468706	23.278245	22.185364	5.293289	-20750.469420	-0.050362	-0.000027	14.673464	89.253546	4.044100	6.000000	4.034100	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000
346190.000000	26.514379	-54.548042	2.000000	-18.234364	0.003560	-437.652016	-442.422075	2.926391	3.821858	-1289.018298	23.053669	22.556018	22.331587	5.330723	-20795.417467	-0.050366	0.000144	14.673609	89.255754	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000
346290.000000	26.500990	-54.794320	2.000000	-18.248851	0.004874	-433.711532	-437.496470	2.924749	3.816604	-1288.115527	22.878318	22.644129	22.351393	5.329410	-20831.417802	-0.050346	-0.000459	14.673319	89.256536	4.044100	6.000000	4.034100	33.000000	78.000000	4.041000	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000
346490.000000	26.497900	-54.638344	2.000000	-18.219588	0.006187	-433.763381	-438.222349	2.924749	3.829411	-1287.664142	22.868270	22.165703	22.155945	5.336962	-20917.050888	-0.050498	0.000165	14.673609	89.259805	4.044100	6.000000	4.033900	33.000000	78.000000	4.041000	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000
346590.000000	26.506140	-54.728646	2.000000	-18.243635	0.003889	-433.763381	-437.289077	2.927704	3.822843	-1285.858600	23.161586	22.732240	22.371198	5.337619	-20957.685637	-0.050495	-0.000068	14.673029	89.261776	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000
346690.000000	26.530857	-54.613716	2.000000	-18.263628	-0.000709	-440.555530	-444.133075	2.917196	3.834993	-1281.570439	23.112507	23.717495	24.195631	5.376695	-20998.363099	-0.050480	0.000121	14.673319	89.266125	4.044000	6.000000	4.034100	33.000000	78.000000	4.041000	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
346790.000000	26.505110	-54.794320	2.000000	-18.308248	-0.007276	-437.029834	-438.533440	2.920480	3.819231	-1285.407215	22.926817	22.595049	22.302313	5.325469	-21039.083767	-0.050471	-0.000003	14.673609	89.268621	4.044000	6.000000	4.034000	33.000000	78.000000	4.041000	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
346890.000000	26.477303	-54.671181	2.000000	-18.281157	-0.005963	-441.333257	-443.510893	2.921465	3.833351	-1282.021825	24.244130	24.449045	23.951394	5.348784	-21084.379866	-0.050454	-0.000175	14.673609	89.270427	4.044100	6.000000	4.033900	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
346990.000000	26.441256	-54.950296	2.000000	-18.335338	-0.006948	-436.355804	-438.948228	2.914898	3.812336	-1289.018298	24.449045	23.073185	21.697325	5.289020	-21125.192686	-0.050484	-0.000161	14.673609	89.274403	4.044000	6.000000	4.034100	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
347090.000000	26.468034	-54.728646	2.000000	-18.256384	0.001590	-437.289077	-442.370227	2.923435	3.812007	-1292.177996	22.702531	22.429310	22.282942	5.326454	-21170.591280	-0.050539	0.000039	14.673464	89.279948	4.044000	6.000000	4.034100	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
347190.000000	26.465974	-54.827157	2.000000	-18.288255	-0.002679	-434.592956	-437.548319	2.918181	3.816604	-1286.761371	22.917349	22.341635	22.263572	5.317917	-21206.953830	-0.050561	-0.000170	14.673319	89.280930	4.044000	6.000000	4.034100	33.000000	78.000000	4.041000	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
347290.000000	26.441256	-54.892831	2.000000	-18.283475	-0.003664	-435.163289	-438.014955	2.919823	3.809380	-1288.341220	22.819625	22.439068	22.078027	5.319887	-21252.451622	-0.050582	-0.000186	14.673464	89.283319	4.044100	6.000000	4.033900	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
347390.000000	26.475243	-54.704018	2.000000	-18.243925	0.001262	-435.059592	-438.948228	2.929018	3.831053	-1286.084293	24.820134	24.176115	23.268633	5.323827	-21293.446454	-0.050636	-0.000139	14.673319	89.283700	4.043900	6.000000	4.034100	33.000000	78.000000	4.041000	0.009800	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
347590.000000	26.474213	-54.679390	2.000000	-18.253921	0.006187	-435.370683	-439.674106	2.924092	3.821202	-1288.792605	22.712289	22.565921	22.165848	5.331708	-21380.132245	-0.050749	-0.000497	14.673464	89.287329	4.044000	6.000000	4.034100	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
347690.000000	26.445376	-54.884622	2.000000	-18.312883	-0.004977	-438.014955	-438.792682	2.918838	3.814634	-1285.407215	22.683160	22.634371	22.400182	5.331380	-21425.833877	-0.050858	-0.000072	14.673319	89.288390	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
347790.000000	26.469063	-54.720436	2.000000	-18.238855	0.005859	-433.193047	-437.081683	2.925734	3.823829	-1285.858600	23.161441	22.780884	22.634516	5.332365	-21467.011469	-0.050943	-0.000187	14.673174	89.287418	4.044000	6.000000	4.034000	33.000000	78.000000	4.041000	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
347890.000000	26.482452	-54.589088	2.000000	-18.216980	0.003889	-439.414864	-443.666438	2.927704	3.821530	-1289.243991	23.005025	22.653742	22.731805	5.336962	-21512.815314	-0.050986	-0.000014	14.673464	89.285032	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
347990.000000	26.474213	-54.802529	2.000000	-18.317954	-0.009903	-439.518561	-441.022166	2.920808	3.823829	-1284.955830	22.848899	22.731805	22.409795	5.338276	-21554.086971	-0.051020	0.000096	14.673464	89.283813	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
348090.000000	26.490691	-54.695808	2.000000	-18.270871	-0.006948	-441.177712	-445.481135	2.920808	3.822187	-1288.115527	22.976041	22.439358	22.283232	5.320872	-21595.405000	-0.051007	-0.000093	14.673174	89.287889	4.044200	6.000000	4.034000	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
348190.000000	26.488631	-54.646553	2.000000	-18.236537	-0.002351	-441.074015	-446.310710	2.916868	3.820545	-1288.341220	22.936865	22.468487	22.126961	5.327111	-21636.765722	-0.051006	-0.000179	14.673319	89.292565	4.044000	6.000000	4.033900	33.000000	78.000000	4.041000	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
348290.000000	26.468034	-54.638344	2.000000	-18.253921	-0.001694	-440.866621	-445.014499	2.918838	3.816933	-1289.921069	22.380521	22.165848	22.214637	5.326454	-21682.772140	-0.051055	-0.000102	14.673464	89.295493	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
348390.000000	26.442286	-54.835366	2.000000	-18.253776	0.003232	-436.459501	-442.318378	2.902419	3.798872	-1292.403688	23.727253	24.195631	24.000473	5.356664	-21724.227972	-0.051100	-0.000057	14.673319	89.297653	4.044000	6.000000	4.034000	33.000000	78.000000	4.041000	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
348490.000000	26.455675	-54.712227	2.000000	-18.244070	-0.000709	-439.570409	-444.236771	2.922122	3.812007	-1292.629381	22.819625	22.263427	21.892627	5.328753	-21765.727965	-0.051125	-0.000114	14.673464	89.298916	4.044100	6.000000	4.034100	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
348590.000000	26.467004	-54.704018	2.000000	-18.275941	-0.010560	-444.029378	-448.488346	2.913256	3.823829	-1286.761371	24.556672	24.615219	23.990715	5.349769	-21811.888317	-0.051155	0.000143	14.673319	89.300513	4.044100	6.000000	4.034100	33.000000	78.000000	4.041000	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
348690.000000	26.481422	-54.597297	2.000000	-18.209446	0.005530	-437.237228	-443.355347	2.920152	3.822843	-1290.372454	22.653887	22.644129	22.029383	5.315946	-21853.482674	-0.051150	0.000051	14.673319	89.304018	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
348790.000000	26.487602	-54.720436	2.000000	-18.256384	-0.005634	-438.377894	-439.881500	2.923107	3.825142	-1282.698903	23.102604	22.702531	22.136574	5.328096	-21895.119832	-0.051120	0.000302	14.673464	89.304330	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
348890.000000	26.487602	-54.589088	2.000000	-18.248851	-0.001694	-440.451833	-445.377438	2.918181	3.822515	-1285.632908	22.849044	22.409940	22.361150	5.333350	-21936.802512	-0.051063	0.000028	14.673319	89.306363	4.044000	6.000000	4.033900	33.000000	78.000000	4.041000	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
348990.000000	26.471123	-54.704018	2.000000	-18.204666	0.009799	-435.266986	-439.674106	2.921465	3.819560	-1288.341220	22.956236	22.829383	22.624468	5.324484	-21983.167637	-0.051009	0.000313	14.673464	89.309312	4.044000	6.000000	4.034000	33.000000	78.000000	4.041000	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
349090.000000	26.478333	-54.671181	2.000000	-18.256384	-0.004649	-441.229560	-445.481135	2.916868	3.815948	-1288.792605	22.770836	22.429310	22.321974	5.338932	-22024.942592	-0.050953	-0.000396	14.673464	89.311829	4.044100	6.000000	4.034000	33.000000	78.000000	4.041000	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
349190.000000	26.484512	-54.728646	2.000000	-18.310420	-0.010560	-441.229560	-443.096105	2.921137	3.819231	-1286.084293	22.800255	22.244056	22.458729	5.331708	-22066.766620	-0.050967	-0.000106	14.673319	89.312182	4.043900	3.000000	4.033900	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
349290.000000	26.470093	-54.810738	2.000000	-18.327950	-0.005963	-436.666895	-438.481591	2.918181	3.819231	-1285.858600	22.741417	22.204734	22.194976	5.333350	-22108.633800	-0.051045	-0.000190	14.673609	89.314997	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
349390.000000	26.457735	-54.769692	2.000000	-18.209591	0.006187	-435.163289	-439.777803	2.918838	3.813977	-1289.469683	22.897688	22.478100	22.126816	5.334664	-22150.549241	-0.051096	-0.000061	14.673464	89.318949	4.043900	6.000000	4.033900	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
349490.000000	26.483482	-54.597297	2.000000	-18.216835	-0.000052	-440.659227	-445.844074	2.910300	3.834993	-1284.730137	22.985654	23.834589	23.941926	5.376367	-22192.507925	-0.051135	-0.000191	14.673319	89.319958	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
349690.000000	26.454645	-54.802529	2.000000	-18.249286	0.002247	-433.555987	-438.222349	2.904718	3.826784	-1284.278752	22.946188	23.775607	24.156164	5.373740	-22276.562402	-0.051162	-0.000402	14.673754	89.321716	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
349790.000000	26.489661	-54.597297	2.000000	-18.221760	0.001590	-439.985197	-445.325589	2.921793	3.825142	-1287.212757	23.122264	22.585581	22.741707	5.338932	-22323.337681	-0.051181	-0.000244	14.673319	89.323649	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
349890.000000	26.492751	-54.621925	2.000000	-18.239000	-0.002351	-441.436954	-446.207013	2.923107	3.822843	-1287.438449	23.053959	22.653887	22.605097	5.329738	-22360.802175	-0.051296	0.000284	14.673319	89.331106	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
