Time (ms)	LowV Voltage (V)	LowV Current (I)	Fiducial Sensor (V)	Pressure Vessel Pressure (psi)	Flow Sensor (V)	Fairing Temperature (F)	Reservoir Temperature (F)	Right Hall Effect (V)	Left Hall Effect (V)	Tank PT (psig)	Right Clamp PT (psig)	Left Clamp PT (psig)	Brake PT (psig)	Cooling PT (V)	Displacement (ft)	Velocity (ft/s)	x acceleration (g)	IMU Pressure (psia)	IMU Temperature (F)	Max Cell Voltage (V)	Max Cell ID (#)	Min Cell Voltage (V)	Min Cell ID (#)	State of Charge (%)	Average Voltage (V)	Voltage Delta (V)	Pack Current (I)	Pack Voltage (V)	Max Resistance (Ohm)	Min Resistance (Ohm)	Average Resistance (Ohm)	Resistance Delta (Ohm)	Highest Temperature (F)	BMSStatus.isFault	BMSStatus.isolation	Motor Velocity	Motor Temperature	Controller Temperature	Motor DC Voltage	Motor Error Code	motorStatus.isReady	motorStatus.isOn	motorStatus.isOperEn	motorStatus.isFault	motorStatus.isVoltEn	motorStatus.targetReached	motorStatus.isWarning	isAlive	motorControllerState	State	Pod Power	Dump Valve	Brakes	Clamp	Pump	Ignition	DO6	DO7	High Side Contactor	Precharge Contactor	Low Side Contactor	DO3	DO4	DO5	DO6	DO7
237400.000000	26.454645	0.272496	0.000000	-3.568143	0.003560	-439.051924	-443.614590	3.617283	3.573938	-7.535248	4.794493	4.763955	4.762970	5.361262	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
237500.000000	26.427868	0.262973	0.000000	-3.600160	0.002903	-435.318835	-438.585288	3.619910	3.572625	-24.687892	4.784642	4.776105	4.764612	5.366516	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
237600.000000	26.452585	0.265600	0.000000	-3.681431	-0.007276	-439.207470	-439.622258	3.620567	3.580506	-20.174038	4.790553	4.764283	4.744909	5.383919	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
237700.000000	26.422718	0.264943	0.000000	-3.592771	0.002247	-434.385562	-439.414864	3.618268	3.574267	-15.208799	4.789568	4.771507	4.763955	5.379650	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
237800.000000	26.462884	0.270197	0.000000	-3.600160	-0.002679	-441.022166	-444.444165	3.617612	3.577222	-9.115097	4.791538	4.767238	4.747208	5.343858	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
237900.000000	26.443316	0.271839	0.000000	-3.560755	-0.000380	-440.192591	-444.807105	3.619910	3.578864	-5.504014	4.787926	4.764940	4.762970	5.361590	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238000.000000	26.463914	0.269869	0.000000	-3.646952	-0.006619	-440.659227	-444.288620	3.620567	3.576894	-17.014340	4.786612	4.760671	4.758701	5.359291	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238100.000000	26.439197	0.267570	0.000000	-3.580457	0.011769	-434.644805	-440.037045	3.618268	3.576565	-12.049101	4.782015	4.767567	4.755417	5.372426	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238200.000000	26.436107	0.263302	0.000000	-3.654341	-0.003336	-435.889168	-440.399985	3.619582	3.578535	-11.597716	4.790224	4.765268	4.755089	5.368157	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238300.000000	26.421689	0.264943	0.000000	-3.565681	0.003560	-434.644805	-439.311167	3.621552	3.574923	-22.656658	4.780702	4.789239	4.762970	5.361590	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238400.000000	26.438167	0.270526	0.000000	-3.619862	-0.007604	-441.022166	-446.207013	3.617940	3.581491	-19.045575	4.783000	4.778075	4.759029	5.385561	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238500.000000	26.425808	0.265272	0.000000	-3.637101	-0.004649	-435.163289	-439.725955	3.617283	3.575580	-19.271267	4.778731	4.773478	4.774791	5.371770	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238600.000000	26.442286	0.272824	0.000000	-3.622325	-0.006291	-440.918469	-444.444165	3.621224	3.575252	-14.080336	4.791538	4.771507	4.770194	5.365202	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238700.000000	26.429928	0.267570	0.000000	-3.553367	0.004874	-435.215138	-440.140742	3.616298	3.575908	-12.500487	4.796464	4.773478	4.754432	5.345828	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238800.000000	26.423748	0.270854	0.000000	-3.560755	0.002575	-434.955895	-439.207470	3.619253	3.576894	-17.917111	4.780373	4.772821	4.770851	5.377352	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238900.000000	26.441256	0.268227	0.000000	-3.553367	0.001590	-435.370683	-439.622258	3.617283	3.575252	-14.983106	4.793180	4.771836	4.768880	5.371441	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
239000.000000	26.448466	0.272496	0.000000	-3.605085	-0.002351	-440.555530	-444.444165	3.617940	3.576565	-16.562955	4.783000	4.765597	4.769865	5.373411	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
239100.000000	26.441256	0.267899	0.000000	-3.570606	0.005202	-434.592956	-439.259318	3.615641	3.576565	-12.049101	4.792195	4.772164	4.773149	5.370456	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
239200.000000	26.419629	0.264615	0.000000	-3.612474	-0.001365	-435.422532	-439.259318	3.618925	3.573938	-26.493433	4.773478	4.778075	4.762641	5.383263	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
239300.000000	26.426838	0.268556	0.000000	-3.585383	0.004874	-434.696653	-439.674106	3.617940	3.577550	-20.851116	4.789239	4.767895	4.778075	5.359291	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
239400.000000	26.462884	0.269541	0.000000	-3.577995	-0.001694	-441.022166	-444.755256	3.616626	3.574923	-16.788648	4.786941	4.766253	4.757387	5.384248	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
239500.000000	26.445376	0.266585	0.000000	-3.659266	-0.007933	-441.385106	-443.977529	3.618597	3.580177	-21.302501	4.782672	4.760014	4.758372	5.376695	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
239600.000000	26.433017	0.271839	0.000000	-3.597697	-0.005963	-440.399985	-444.392317	3.617612	3.576565	-11.146331	4.787597	4.777746	4.769537	5.374725	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
239700.000000	26.444346	0.273153	0.000000	-3.568143	-0.003007	-440.348136	-444.340468	3.618925	3.574267	-21.528194	4.784971	4.771507	4.761656	5.372426	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
239800.000000	26.426838	0.263302	0.000000	-3.617399	-0.005634	-438.585288	-440.088894	3.621552	3.576237	-23.559428	4.776761	4.779388	4.764612	5.367172	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
239900.000000	26.441256	0.264943	0.000000	-3.642027	-0.002351	-435.474380	-437.755713	3.617612	3.572296	-14.080336	4.777418	4.778731	4.770522	5.368814	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
240000.000000	26.430958	0.269869	0.000000	-3.587846	0.006516	-435.941016	-441.177712	3.620567	3.571311	-13.854643	4.799419	4.775776	4.761328	5.371441	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
240100.000000	26.440227	0.273481	0.000000	-3.521351	0.005530	-437.081683	-443.355347	3.617940	3.573938	-8.663711	4.795478	4.759029	4.756402	5.371770	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
240200.000000	26.422718	0.271511	0.000000	-3.528739	-0.000380	-436.252107	-441.748045	3.621552	3.574923	-6.632477	4.796464	4.785627	4.763298	5.374396	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
240300.000000	26.441256	0.265600	0.000000	-3.619862	-0.004321	-435.318835	-439.414864	3.617940	3.577550	-12.274794	4.788583	4.769865	4.757059	5.379650	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
240400.000000	26.422718	0.264287	0.000000	-3.671580	-0.006291	-436.615046	-439.518561	3.619253	3.575908	-16.337262	4.781358	4.770522	4.771836	5.391472	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
240500.000000	26.439197	0.268556	0.000000	-3.548441	0.000933	-435.681774	-440.762924	3.618597	3.572953	-21.302501	4.792195	4.786941	4.760999	5.359620	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
240600.000000	26.440227	0.261988	0.000000	-3.642027	-0.004977	-436.770592	-439.622258	3.624179	3.579521	-22.430965	4.773149	4.767567	4.775448	5.371113	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
240700.000000	26.431987	0.264287	0.000000	-3.610011	0.001262	-436.044713	-438.014955	3.614985	3.572296	-13.403258	4.794165	4.774791	4.767567	5.382606	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
240800.000000	26.442286	0.272824	0.000000	-3.595234	-0.007604	-441.592499	-446.466256	3.617283	3.572296	-14.306028	4.787926	4.782672	4.762970	5.363232	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
240900.000000	26.425808	0.266914	0.000000	-3.610011	-0.003336	-437.703864	-439.622258	3.620239	3.578864	-24.236506	4.786612	4.781358	4.774463	5.369143	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
241000.000000	26.447436	0.267899	0.000000	-3.651878	-0.005306	-440.296288	-442.940560	3.616955	3.578207	-14.080336	4.787269	4.781358	4.774134	5.371770	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
241100.000000	26.438167	0.274795	0.000000	-3.568143	-0.000709	-440.866621	-444.910802	3.618268	3.575580	-14.531721	4.778075	4.769209	4.768880	5.379322	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
241200.000000	26.429928	0.270854	0.000000	-3.553367	0.010456	-434.904047	-439.311167	3.619253	3.577222	-13.854643	4.789239	4.769209	4.755745	5.377352	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
241300.000000	26.425808	0.267242	0.000000	-3.570606	0.003232	-434.748501	-439.725955	3.618268	3.575580	-10.920638	4.795478	4.778075	4.773149	5.378009	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
241400.000000	26.452585	0.266585	0.000000	-3.644490	-0.007604	-440.659227	-442.836863	3.621552	3.578864	-13.628950	4.789568	4.761328	4.770851	5.366187	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
241500.000000	26.447436	0.269869	0.000000	-3.577995	0.002575	-437.392773	-441.851742	3.618268	3.582476	-25.816355	4.783657	4.775776	4.763955	5.371770	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
241600.000000	26.437137	0.261003	0.000000	-3.664192	-0.009575	-438.429743	-439.155621	3.621880	3.575580	-16.562955	4.779717	4.761328	4.766253	5.384248	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
241700.000000	26.434047	0.264943	0.000000	-3.646952	-0.009246	-435.422532	-439.103773	3.621224	3.576237	-19.722653	4.792523	4.789568	4.764940	5.357650	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
241800.000000	26.445376	0.270526	0.000000	-3.577995	-0.003992	-440.970318	-444.392317	3.620567	3.576565	-11.823409	4.774134	4.763298	4.765268	5.377680	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
241900.000000	26.449496	0.272496	0.000000	-3.573069	0.003889	-437.703864	-442.785014	3.621224	3.575252	-17.465726	4.777418	4.758701	4.770522	5.365859	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.000000	0.000000	0.000000	-0.056000	77.000000	77.000000	142.900000	65291.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	128	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
